Frame,Pitch_CV,Volume_CV
0,0.07875660176059888,0.011897364194584377
1,0.0788311292803172,0.011900657751862652
2,0.07888296927382817,0.011908404828424778
3,0.07892365958631806,0.011914209887149514
4,0.07898342348278758,0.011915805490994288
5,0.07904673439662875,0.011908404828424778
6,0.07913168880892262,0.01190088082147911
7,0.07922993449763174,0.01189838506612322
8,0.07933080364069879,0.011899413810707351
9,0.07940834277894021,0.011905229366825804
10,0.07945782701751755,0.01191110528295812
11,0.0795332513303072,0.011913469820892563
12,0.07957097017918763,0.011913328106077403
13,0.0796136013125035,0.011907053288983891
14,0.07963947446185975,0.011903796472583621
15,0.07965749063311349,0.011908331346668768
16,0.07960894334252111,0.011914178394968368
17,0.07955700965421166,0.011917946959312274
18,0.07950223835200487,0.011919888977149663
19,0.07942063018251445,0.011919104296969421
20,0.07937454572662542,0.011913910711428619
21,0.07931355041280422,0.011907336718614214
22,0.07923816625492822,0.011908011176160442
23,0.07915335907731771,0.01191326249736668
24,0.0790848547946456,0.01191826975416903
25,0.07902519797794579,0.011923206153563798
26,0.07891422318161234,0.01192514292270433
27,0.07882742164329098,0.011921568560144162
28,0.07871386354751328,0.011919078053485131
29,0.0786245991744886,0.011919353610070167
30,0.07849694670402278,0.01192712955446501
31,0.07844071643995369,0.011936230794816451
32,0.07832970148870662,0.01194042450360584
33,0.07823327615608255,0.011940429752302698
34,0.0781137483631435,0.011934215295223052
35,0.07803031983756802,0.01193064880570817
36,0.07788872022709745,0.011933131439321915
37,0.07776647528500201,0.01193958471210859
38,0.0776661147708411,0.01194871219594432
39,0.07754748377097337,0.011954971266947256
40,0.07748501611031866,0.011955981641092385
41,0.07742016592478791,0.011953866416258688
42,0.07741197432240507,0.011955813682792934
43,0.077389179716428,0.011962266955579611
44,0.07739631390608495,0.011970835453199984
45,0.07743877103477506,0.01197936983429078
46,0.07744717679669731,0.011989003817373289
47,0.07748784033924477,0.011990759506472225
48,0.07751080894984762,0.01199491647438361
49,0.07754091175010741,0.012008219296569726
50,0.07753839537551921,0.012022755562517426
51,0.07753858276511622,0.012041805707762844
52,0.07752828972225281,0.01205815014977806
53,0.07749264554391051,0.012081790280425631
54,0.07746132471127028,0.01212634646805157
55,0.07743041881273766,0.012275288738785606
56,0.0774100602715215,0.012679564365561464
57,0.07738998281470083,0.013490348939626178
58,0.07736674650467372,0.014757565441142794
59,0.0773576045693347,0.016210672414923993
60,0.07733159757026634,0.017870200138729093
61,0.07732442322569574,0.019607949191806116
62,0.07730508194229184,0.021724853608497526
63,0.07728505802535603,0.02392938764357848
64,0.07723924126889126,0.02593783561274856
65,0.07720138857029869,0.02847414240056003
66,0.0771642854300941,0.030722295730877803
67,0.0771054317116671,0.03335379288490249
68,0.07705147689270436,0.036243226748610476
69,0.07695581450343948,0.039050413532556595
70,0.0768791721582694,0.04220963566345281
71,0.07681907363751952,0.045395127522122346
72,0.07677282856197591,0.04924902517954326
73,0.07671420238805957,0.05287004340608005
74,0.0766878206097972,0.05675169092378819
75,0.07666445045005794,0.060863667005707556
76,0.07664698306262396,0.06530152417813453
77,0.07666354027201541,0.06951299455769053
78,0.07667020598767987,0.0743662335994445
79,0.07666474491942465,0.07862538314125682
80,0.0766464342788042,0.08339914641518985
81,0.07660947837328295,0.08845929958447235
82,0.0765793086481671,0.09327029711391467
83,0.07654971447681343,0.09791289545337106
84,0.07651107206491925,0.1029054559045187
85,0.07649522425900214,0.10794455130200768
86,0.07645889744712794,0.1128115944164977
87,0.07642295879941895,0.11772768135442706
