Frame,Pitch_CV,Volume_CV
0,0.00408370124888485,0.012416267920184208
1,0.004090155125873829,0.012424990985095327
2,0.004094267312255128,0.012433973696256055
3,0.004100116680495059,0.012425741074260865
4,0.004109232200483579,0.012416039746207279
5,0.004117495439480329,0.012424128120286019
6,0.00412321155206031,0.012433457026446227
7,0.004127926859110865,0.012428487030052188
8,0.0041304691272483676,0.01242360358240802
9,0.004127362604675761,0.012434854919891094
10,0.004122364129347808,0.012438778463218524
11,0.0041160122762234795,0.012432594161636919
12,0.004110592518678912,0.012427267479485842
13,0.004102504177735847,0.012431602785047501
14,0.004096124563015694,0.012442688893099005
15,0.004087373413972353,0.01244045698442812
16,0.004077436844787364,0.012438309001817716
17,0.004068392116868193,0.012450924137783585
18,0.004059912337424022,0.01246137555500271
19,0.004049542687344193,0.012452104348009082
20,0.004038699702055578,0.012452012553880433
21,0.004028888060051794,0.012466516026207098
22,0.004018602388799329,0.012475118447406277
23,0.004014299341446746,0.012471008693132156
24,0.004012734281482218,0.012483298615613668
25,0.004015368856925832,0.012498221718242733
26,0.004017317026912719,0.012509769419626875
27,0.004020181329561769,0.012519305518248891
28,0.004020382601131486,0.012548456710818673
29,0.004019853048691161,0.012583810563795787
30,0.004016538314149881,0.01264510543752933
31,0.004014190377183141,0.013153125617749898
32,0.004012195012483353,0.014635800119837497
33,0.00401054458561167,0.01734449274030791
34,0.0040092050886132045,0.02079073282565358
35,0.004007398502765015,0.02444068506398823
36,0.004003545887304662,0.028194786920688927
37,0.0039992740717473794,0.03275663776916684
38,0.003992820194758401,0.037537926416216144
39,0.00398558344076721,0.043565443626087545
40,0.003980838290001144,0.04974431624065549
41,0.00397652760820971,0.056314006291983965
42,0.0039744218911665265,0.06393795977892333
43,0.003975478913927491,0.07175682629594826
44,0.003975337329788793,0.0804073738454341
45,0.003972368227115511,0.08892980301821875
46,0.003969348459529852,0.09752388406513803
47,0.003966684734410623,0.10637884927105876
48,0.003963746169492747,0.11527523198782627
49,0.003961877814093851,0.12419388658289361
50,0.003961651557087892,0.1334430210226153
51,0.003964091107320849,0.14260720130761628
52,0.0039666437860567845,0.1517863938666856
53,0.00396906459721256,0.16067500293210116
54,0.003971617969988391,0.16967456224947103
55,0.003974011019548344,0.17871255970254066
56,0.003975764164324574,0.187821180935504
57,0.00397861805637519,0.19715684314358037
58,0.003983650539658026,0.20676853816457477
59,0.003992688327178241,0.21652437619444323
60,0.004000189510369647,0.2267508715714824
61,0.004007061199375764,0.23736036352552115
62,0.004009839441077762,0.24794933555777257
63,0.0040132152511298536,0.2585982098156915
64,0.004016343288939223,0.26882567034242616
65,0.004018642643113273,0.2783005029402931
66,0.004022007348527035,0.2864336725538149
67,0.0040256836778539105,0.29303225415146356
68,0.004030107488148324,0.2975103389235145
69,0.004033607531341723,0.2997499058474179
70,0.004034207875851398,0.2994516955730181
